contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,delta,gamma,theta,vega,rho
META250328C00765000,2025-03-21 16:14:59+00:00,765.0,0.01,0.0,0.0,0.0,0.0,6.0,0,0.500005,False,REGULAR,USD,2.30094229249443e-08,4.800043112992943e-09,-0.00021399526893754072,7.01301325522003e-08,1.118875561204964e-09
META250328C00770000,2025-03-21 19:06:12+00:00,770.0,0.01,0.0,0.0,0.0,0.0,18.0,0,0.500005,False,REGULAR,USD,1.0130341283950213e-08,2.1656934791611148e-09,-9.654345806219289e-05,3.1641459708953265e-08,4.926942790036541e-10
META250328C00775000,2025-03-20 15:21:01+00:00,775.0,0.03,0.0,0.0,0.0,0.0,12.0,0,0.500005,False,REGULAR,USD,4.395463960421242e-09,9.62283275558154e-10,-4.289407871369811e-05,1.4059259902267893e-08,2.1381184955273076e-10
META250328C00780000,2025-03-20 19:47:44+00:00,780.0,0.01,0.0,0.0,0.0,0.0,71.0,0,0.500005,False,REGULAR,USD,1.8800725686614983e-09,4.212165307216376e-10,-1.8774567738630438e-05,6.154105377246811e-09,9.146854049231857e-11
META250328C00785000,2025-03-17 15:13:22+00:00,785.0,0.02,0.0,0.0,0.0,0.0,6.0,0,0.500005,False,REGULAR,USD,7.929728567186147e-10,1.8169516140438034e-10,-8.098032355063173e-06,2.6546231884649646e-09,3.8585334838778086e-11
META250328C00790000,2025-03-20 14:56:52+00:00,790.0,0.02,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,3.298967703328219e-10,7.725959297626938e-11,-3.443194327965776e-06,1.1287868397866161e-09,1.6054832353603892e-11
META250328C00795000,2025-03-21 18:03:43+00:00,795.0,0.03,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,1.3541092384108094e-10,3.2394025841433814e-11,-1.4436046993819405e-06,4.732868586137832e-10,6.590863489972659e-12
META250328C00800000,2025-03-21 18:03:43+00:00,800.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,5.4853300127997626e-11,1.3397077885116963e-11,-5.969924986822216e-07,1.9573550190668572e-10,2.670235771840232e-12
META250328C00810000,2025-03-21 14:49:57+00:00,810.0,0.01,0.0,0.0,0.0,0.0,6.0,0,0.500005,False,REGULAR,USD,8.661233032360469e-12,2.2014045642294445e-12,-9.80872946839528e-08,3.216320984128974e-11,4.217311546254825e-13
META250328C00820000,2025-03-19 14:44:17+00:00,820.0,0.02,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD,1.3013778439730756e-12,3.435543707411258e-13,-1.530616342667913e-08,5.0194369075031135e-12,6.338108244036734e-14
META250328C00830000,2025-03-18 16:06:38+00:00,830.0,0.02,0.0,0.0,0.0,0.0,15.0,0,0.500005,False,REGULAR,USD,1.8643724129265588e-13,5.1030003131061525e-14,-2.2733057020573137e-09,7.455643208773409e-13,9.081997491466151e-15
META250328C00840000,2025-03-11 16:22:18+00:00,840.0,0.04,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,2.5514780749479035e-14,7.228968425610954e-15,-3.220126706125714e-10,1.0561749175366463e-13,1.2431572544668748e-15
META250328C00850000,2025-03-17 15:28:02+00:00,850.0,0.01,0.0,0.0,0.0,0.0,3.0,0,0.500005,False,REGULAR,USD,3.3417343978990433e-15,9.785737866621005e-16,-4.358702910134251e-11,1.429726936930172e-14,1.628491415448632e-16
META250328C00860000,2025-03-14 16:46:46+00:00,860.0,0.04,0.0,0.04,0.0,0.0,1.0,19,0.9960937890625,False,REGULAR,USD,3.0849159620833704e-05,2.424368486022373e-06,-0.42848970404358455,7.05641373390353e-05,1.4816474443116872e-06
META250328C00870000,2025-03-06 20:34:13+00:00,870.0,0.1,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD,5.059406138483257e-17,1.5762429217756337e-17,-7.019850312730946e-13,2.30294025358591e-16,2.4663551190833945e-18
META250328C00880000,2025-03-19 19:18:13+00:00,880.0,0.01,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD,5.867775443302017e-18,1.882110840057585e-18,-8.38153161802787e-14,2.7498228575049373e-17,2.8608415350851744e-19
META250328C00890000,2025-03-18 18:06:26+00:00,890.0,0.03,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,6.555769056108455e-19,2.1625040178172047e-19,-9.629646250405522e-15,3.159486068024599e-18,3.196716569227173e-20
META250328C00900000,2025-03-19 19:36:58+00:00,900.0,0.01,0.0,0.0,0.0,0.0,4.0,0,0.500005,False,REGULAR,USD,7.066312314459642e-20,2.3946018246388533e-20,-1.0662609480778019e-15,3.4985882296993107e-19,3.446115076815701e-21
META250328C00910000,2025-03-18 18:06:26+00:00,910.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,7.358644308999029e-21,2.5592948890172907e-21,-1.139537781314068e-16,3.739209952533925e-20,3.5891188844826893e-22
META250328C00920000,2025-02-27 14:44:55+00:00,920.0,0.1,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,7.413622765406118e-22,2.6438477352689855e-22,-1.1771297560581496e-17,3.862744307865993e-21,3.6163505232446336e-23
META250328C00930000,2025-03-07 14:58:58+00:00,930.0,0.04,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,7.235339905912312e-23,2.6434674710601966e-23,-1.1769080950132372e-18,3.8621887299526396e-22,3.529767937406479e-24
META250328C00940000,2025-02-28 18:22:32+00:00,940.0,0.03,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,6.849021409556225e-24,2.561535857141953e-24,-1.1403831243086567e-19,3.7424840771183984e-23,3.341645144234879e-25
META250328C00950000,2025-02-20 19:46:27+00:00,950.0,0.13,0.0,0.01,0.0,0.0,1.0,10,1.125004375,False,REGULAR,USD,3.2110477536663953e-06,2.4900604973848487e-07,-0.05611403682657525,8.185576739864219e-06,1.541558752031375e-07
META250328C00960000,2025-03-14 15:38:04+00:00,960.0,0.01,0.0,0.0,0.0,0.0,4.0,0,0.500005,False,REGULAR,USD,5.626842582089214e-26,2.2002575673172095e-26,-9.794680882459822e-22,3.2146451857330337e-25,2.7458625310870603e-27
META250328C00970000,2025-02-18 19:15:14+00:00,970.0,0.16,0.0,0.03,0.0,0.0,1.0,0,1.2656286718749998,False,REGULAR,USD,1.4562712335569303e-05,9.36087965990055e-07,-0.2669596843398667,3.4618491644162366e-05,6.962812518438764e-07
META250328C00980000,2025-02-19 14:30:03+00:00,980.0,0.18,0.0,0.04,0.0,0.0,1.0,23,1.3125034374999998,False,REGULAR,USD,1.9533533976918306e-05,1.1930654190358764e-06,-0.36590300249847163,4.5756192849032154e-05,9.327836560444e-07
META250328C00990000,2025-03-10 13:47:57+00:00,990.0,0.02,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,3.4293515164924745e-29,1.4264040652192152e-29,-6.349143585487213e-25,2.0840209933957733e-28,1.673919167647091e-30
META250328C01000000,2025-03-17 15:57:26+00:00,1000.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,2.7677620511619973e-30,1.17375570627803e-30,-5.224406691291054e-26,1.7148938317317307e-29,1.351089055286173e-31
